OID_,정비유형,활용유형,위치,Latitude,Longitude,비고,F7,NEAR_FID_hospital,NEAR_DIST_hospital(m),NEAR_FID_school,NEAR_DIST_school(m),NEAR_FID_industry,NEAR_DIST_industry(m)
190,단순철거,단순철거,경상북도 구미시 고아읍 다식리 106-0,36.1658419,128.37216,#######,,57,4756.501961,581,638.3524922,13318,4110.845774
191,단순철거,단순철거,경상북도 구미시 해평면 낙성리 246-1,36.197278,128.3853776,#######,,24,6586.106777,859,665.7821975,14378,1219.410444
192,단순철거,단순철거,경상북도 구미시 봉곡동 62-0,36.1435581,128.3119899,#######,,57,2321.641373,808,156.0491039,4826,6151.342397
193,단순철거,단순철거,경상북도 구미시 장천면 신장리 261-0,36.1292801,128.4860606,#######,,8,954.9073359,2,778.3267921,350,5546.065463
194,단순철거,단순철거,경상북도 구미시 도개면 신곡리 871-29,36.3200991,128.3466513,#######,,177,10854.05615,585,2539.114185,11064,3394.574283
195,기타,기타,경상북도 구미시 임수동 313-0,36.1138655,128.4038385,#######,,84,733.2995352,530,377.5046168,1250,69.2787661
196,단순철거,단순철거,경상북도 구미시 해평면 금호리 20-7,36.2156031,128.3777884,#######,,24,5528.329787,775,1905.73766,14341,1548.189207
197,단순철거,단순철거,경상북도 구미시 원평동 964-526,36.1320479,128.3248002,#######,,86,728.4406341,731,452.5722582,4826,4516.186745
198,단순철거,단순철거,경상북도 구미시 무을면 무이리 372-0,36.26033,128.2198362,#######,,24,9916.506186,466,2081.519433,10515,9933.438752
199,기타,기타,경상북도 구미시 진평동 321-0,36.1015236,128.4198895,#######,,32,525.6201572,836,626.8671214,1314,604.5978424
200,단순철거,단순철거,경상북도 구미시 도개면 용산리 172-0,36.3387504,128.2996639,#######,,181,8903.787044,265,2855.514159,11044,984.8530176
201,단순철거,단순철거,경상북도 구미시 무을면 무수리 990-3,36.2619516,128.1936762,#######,,24,12101.19812,466,348.2153256,10573,8780.367198
202,단순철거,단순철거,경상북도 구미시 선산읍 이문리 645-7,36.2393407,128.2923526,#######,,24,3281.026055,344,161.9047803,10515,3203.971574
203,단순철거,단순철거,경상북도 구미시 원평동 158-34,36.1310724,128.3331704,#######,,86,32.97774152,366,117.6292215,4826,3801.631816
204,단순철거,단순철거,경상북도 구미시 선산읍 원리 93-0,36.2271984,128.3417102,#######,,24,2543.293285,168,2016.40481,14381,1665.347965
205,기타,기타,경상북도 구미시 인의동 508-0,36.1078225,128.4277668,#######,,97,463.8175135,826,193.6950862,1383,944.6593123
206,기타,기타,경상북도 구미시 인의동 642-1,36.1035063,128.4272626,#######,,97,177.7330714,757,178.2468304,1383,1204.321707
207,단순철거,단순철거,경상북도 구미시 무을면 웅곡리 606-0,36.2630686,128.2324325,#######,,24,9109.173046,456,1987.346052,10515,9099.861642
208,단순철거,단순철거,경상북도 구미시 인의동 451-0,36.1073008,128.426208,#######,,97,362.239609,826,328.5307813,1383,852.491714
209,단순철거,단순철거,경상북도 구미시 무을면 무등리 316-5,36.2584518,128.1882,#######,,24,12402.71844,853,96.50727305,10573,8692.140678
210,단순철거,단순철거,경상북도 구미시 봉곡동 75-0,36.143278,128.3126286,#######,,57,2256.46026,808,94.79645824,4826,6086.148402
211,단순철거,단순철거,경상북도 구미시 무을면 상송리 617-0,36.2766196,128.1602337,#######,,152,12034.32991,853,3270.188622,10573,5507.253192
212,단순철거,단순철거,경상북도 구미시 임수동 288-0,36.1138655,128.4038385,#######,,84,733.2995352,530,377.5046168,1250,69.2787661
213,단순철거,단순철거,경상북도 구미시 해평면 금호리 235-0,36.2066316,128.3809751,#######,,24,5927.087056,775,1057.184712,14351,968.9249099
214,기타,기타,경상북도 구미시 원평동 190-13,36.1315871,128.3349579,#######,,86,201.5297536,366,185.6467562,4826,3693.709945
215,단순철거,단순철거,경상북도 구미시 장천면 오로리 516-0,36.1869588,128.5371111,#######,,8,7593.171129,2,7316.356451,1869,2772.886601
216,단순철거,단순철거,경상북도 구미시 무을면 송삼리 119-0,36.2598822,128.2088978,#######,,24,10765.45583,466,1142.236064,10573,9983.023932
217,기타,기타,경상북도 구미시 비산동 125-0,36.1214972,128.3818849,#######,,84,2454.182007,923,732.6391267,7694,384.892644
218,단순철거,단순철거,경상북도 구미시 해평면 낙산리 282-1,36.2534619,128.3477752,#######,,24,4929.853659,909,4307.542771,10511,4380.350608
219,단순철거,단순철거,경상북도 구미시 봉곡동 70-0,36.1433289,128.3123764,#######,,57,2279.492775,808,113.5195625,4826,6108.336062
220,기타,기타,경상북도 영주시 영주동 2-1,36.8264237,128.6253764,-,,83,535.2981058,390,60.65257315,14346,2913.094696
221,단순철거,단순철거,경상북도 영주시 하망동 387-17,36.8233238,128.6305501,#######,,83,556.9442738,637,243.9518777,14346,3395.353591
222,기타,기타,경상북도 영주시 영주동 191-14,36.8293773,128.6174039,-,,192,949.738324,462,258.6157975,14346,2221.533349
223,단순철거,단순철거,경상북도 영주시 영주동 184-9,36.8290452,128.6168917,-,,192,943.1024675,462,295.6097162,14346,2171.513589
224,단순철거,단순철거,경상북도 영주시 영주동 76-4,36.829134,128.6209254,-,,83,897.1451511,462,82.52738006,14346,2530.254277
225,정비 후 활용,주거 공간,경상북도 영주시 가흥동,36.8203575,128.6044862,#######,,91,502.1635187,114,849.6169536,14346,1262.774901
226,단순철거,단순철거,경상북도 영주시 풍기읍 창락리 228-24,36.888486,128.4827073,#######,,190,9773.942732,471,3705.998268,13053,5086.009118
227,기타,기타,경상북도 영주시 영주동 76-8,36.8290633,128.6207466,-,,83,895.9872559,462,65.07020754,14346,2513.558931
228,정비 후 활용,주거 공간,경상북도 영주시 가흥동,36.8203575,128.6044862,-,,91,502.1635187,114,849.6169536,14346,1262.774901
229,단순철거,단순철거,경상북도 영주시 영주동 71-17,36.829007,128.6212732,-,,83,872.8105405,462,103.7214828,14346,2559.662971
230,단순철거,단순철거,경상북도 영주시 안정면 오계리 416-0,36.8678849,128.5811204,#######,,192,4429.542531,364,3456.062454,9654,4338.673958
231,단순철거,단순철거,경상북도 영주시 안정면 봉암리 312-0,36.8309962,128.5334979,#######,,190,2787.290876,801,1965.952513,14217,2412.686505
232,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
233,단순철거,단순철거,경상북도 영주시 순흥면 청구리 79-7,36.9406112,128.5857856,#######,,192,11892.45897,315,3074.148825,13012,9795.706151
234,단순철거,단순철거,경상북도 영주시 가흥동 519-8,36.8336168,128.6098542,#######,,192,176.8372634,153,99.62704498,14346,1710.150544
235,정비 후 활용,주거 공간,경상북도 영주시 봉현면 대촌리,36.8428925,128.5079335,-,,190,5261.87528,801,1677.952198,14165,1510.064096
236,단순철거,단순철거,경상북도 영주시 이산면 운문리 952-0,36.7777484,128.664166,#######,,89,5592.090332,545,2739.3768,1503,3659.195948
237,단순철거,단순철거,경상북도 영주시 안정면 여륵리 387-0,36.7996754,128.5343371,#######,,190,4329.304479,278,4587.951781,8914,3387.320005
238,단순철거,단순철거,경상북도 영주시 풍기읍 금계리 210-0,36.8916451,128.5260929,-,,190,7652.594323,471,673.9940329,13053,3108.956474
239,기타,기타,경상북도 영주시 가흥동 1381-25,36.8149607,128.6198962,-,,188,47.0872936,302,617.323074,1503,2697.627016
240,단순철거,단순철거,경상북도 영주시 봉현면 노좌리 913-0,36.800783,128.48503,#######,,190,7819.989477,121,6285.27949,14217,6474.212424
241,정비 후 활용,주거 공간,경상북도 영주시 봉현면 유전리,36.8110502,128.5075867,-,,190,5518.562685,801,4370.132568,14217,4604.771001
242,정비 후 활용,주거 공간,경상북도 영주시 봉현면 노좌리,36.8040476,128.4879787,-,,190,7433.0867,801,5895.756983,14217,6028.210236
243,기타,기타,경상북도 영주시 영주동 544-6,36.828425,128.6173055,-,,83,1000.239482,462,257.9514754,14346,2201.106171
244,철거 후 활용,기타,경상북도 영주시 봉현면 하촌리 557-4,36.7785476,128.4962329,-,,190,8371.863991,363,5875.75443,8914,6542.872814
245,기타,기타,경상북도 영주시 봉현면 두산리 823-0,36.847701,128.4817473,-,,190,7656.233804,801,3930.723019,14165,3435.824693
246,정비 후 활용,주거 공간,경상북도 영주시 봉현면 대촌리,36.8428925,128.5079335,-,,190,5261.87528,801,1677.952198,14165,1510.064096
247,정비 후 활용,주거 공간,경상북도 영주시 봉현면 대촌리,36.8428925,128.5079335,-,,190,5261.87528,801,1677.952198,14165,1510.064096
248,기타,기타,경상북도 영주시 영주동 348-14,36.8264601,128.6215724,-,,83,602.918673,462,277.9155535,14346,2573.615033
249,단순철거,단순철거,경상북도 영주시 이산면 원리 836-0,36.8249011,128.6500504,#######,,83,2293.49072,844,806.5703122,1503,4267.748986
250,단순철거,단순철거,경상북도 영주시 하망동 275-20,36.8261331,128.6340159,#######,,83,971.8137577,637,591.886237,14346,3684.4327
251,단순철거,단순철거,경상북도 영주시 풍기읍 성내리 52-21,36.8694251,128.5242955,#######,,190,5663.134187,651,231.8041044,13053,846.45436
252,단순철거,단순철거,경상북도 영주시 문수면 적동리 362-11,36.7729993,128.6318807,#######,,89,4598.875459,545,227.8098731,11054,1392.177167
253,정비 후 활용,주거 공간,경상북도 영주시 봉현면 하촌리,36.7791643,128.4957309,-,,190,8358.176611,363,5878.922586,8914,6577.968463
254,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
255,단순철거,단순철거,경상북도 영주시 봉현면 노좌리 203-12,36.7954379,128.5008788,-,,190,6873.7659,801,6202.082708,8914,6135.945232
256,정비 후 활용,주거 공간,경상북도 영주시 봉현면 노좌리,36.8040476,128.4879787,-,,190,7433.0867,801,5895.756983,14217,6028.210236
257,기타,기타,경상북도 영주시 영주동 112-1,36.8309309,128.6200677,-,,192,1047.079914,263,154.3285248,14346,2484.087229
258,단순철거,단순철거,경상북도 영주시 영주동 97-1,36.8305363,128.6198858,-,,192,1053.437657,263,198.8184507,14346,2460.184916
259,기타,기타,경상북도 영주시 영주동 431-22,36.8216879,128.6209777,-,,83,329.8808573,390,689.6835352,14346,2581.001475
260,단순철거,단순철거,경상북도 영주시 문수면 월호리 60-0,36.7682973,128.6188787,#######,,89,4991.794183,545,1491.555884,11054,932.5359642
261,단순철거,단순철거,경상북도 영주시 문수면 탄산리 232-0,36.7192931,128.6239015,#######,,205,9708.494544,545,6177.199835,11054,6386.116836
262,단순철거,단순철거,경상북도 영주시 영주동 5-1,36.8298616,128.6234533,-,,83,919.6978359,140,208.9209949,14346,2763.740209
263,기타,기타,경상북도 영주시 이산면 원리 394-0,36.8206867,128.6533037,#######,,83,2557.209573,844,729.0557788,1503,4028.965981
264,정비 후 활용,주거 공간,경상북도 영주시 풍기읍 백신리,36.8894341,128.4932597,-,,190,9166.329205,471,2782.629526,13053,4388.798736
265,단순철거,단순철거,경상북도 영주시 단산면 사천리 444-2,36.8893493,128.5940865,#######,,192,6168.313954,661,2947.345674,13012,6205.783206
266,단순철거,단순철거,경상북도 영주시 안정면 봉암리 166-0,36.828116,128.5357417,#######,,190,2594.49269,801,2336.658127,14217,2786.947528
267,단순철거,단순철거,경상북도 영주시 영주동 154-3,36.829366,128.6181534,-,,192,1000.609111,462,195.1346726,14346,2287.665123
268,정비 후 활용,주거 공간,경상북도 영주시 봉현면 한천리,36.8303762,128.5085715,-,,190,5009.733453,801,2453.1478,14217,2579.031698
269,기타,기타,경상북도 영주시 영주동 112-2,36.8308052,128.620133,-,,192,1058.632992,263,161.705998,14346,2487.212506
270,단순철거,단순철거,경상북도 영주시 풍기읍 백신리 11-1,36.8783862,128.4991299,#######,,190,7935.524047,841,2367.486077,13053,3252.74342
271,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
272,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
273,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
274,기타,기타,경상북도 영주시 영주동 85-20,36.8278492,128.6204621,-,,83,785.5773415,462,97.62193706,14346,2477.709275
275,기타,기타,경상북도 영주시 영주동 94-4,36.8290211,128.6199071,-,,83,923.692301,462,43.15314223,14346,2438.570244
276,기타,기타,경상북도 영주시 영주동 116-2,36.8309586,128.6218027,-,,83,1066.233621,263,126.5114622,14346,2636.819504
277,기타,기타,경상북도 영주시 영주동 119-3,36.831818,128.6233408,-,,83,1136.63437,263,192.6383255,14346,2789.81243
278,기타,기타,경상북도 영주시 영주동 83-5,36.8276682,128.6212965,-,,83,734.4328358,462,151.865592,14346,2551.141991
279,단순철거,단순철거,경상북도 영주시 고현동 288-0,36.8407578,128.6164512,-,,192,868.6393083,231,955.6067013,14346,2629.847124
280,기타,기타,경상북도 영주시 휴천동 494-7,36.8078885,128.6206823,#######,,89,602.4195616,729,269.1719858,1503,1920.581265
281,정비 후 활용,주거 공간,경상북도 영주시 휴천동,36.8120935,128.6416647,#######,,83,1849.650823,449,503.6574053,1503,2661.797827
282,단순철거,단순철거,경상북도 영주시 영주동 72-2,36.8297264,128.6208858,-,,83,959.7143445,462,130.5319954,14346,2534.62604
283,단순철거,단순철거,경상북도 영주시 영주동 58-24,36.8292822,128.6229688,-,,83,862.4367635,140,222.2731836,14346,2713.30919
284,단순철거,단순철거,경상북도 영주시 영주동 2-1,36.8264237,128.6253764,-,,83,535.2981058,390,60.65257315,14346,2913.094696
285,기타,기타,경상북도 영주시 휴천동 489-1,36.8090113,128.6221242,#######,,89,517.7009865,729,419.7707378,1503,2009.701206
286,기타,기타,경상북도 영주시 휴천동 490-31,36.8079441,128.6213246,#######,,89,607.071308,729,326.7133155,1503,1911.015885
287,정비 후 활용,주거 공간,경상북도 영주시 휴천동,36.8120935,128.6416647,#######,,83,1849.650823,449,503.6574053,1503,2661.797827
288,기타,기타,경상북도 영주시 영주동 71-12,36.828744,128.6213017,-,,83,844.589483,462,100.5619697,14346,2559.435902
289,단순철거,단순철거,경상북도 영주시 안정면 신전리 173-0,36.8505366,128.5486707,#######,,190,2683.886843,364,839.2155382,13283,1942.873221
290,철거 후 활용,기타,경상북도 영주시 풍기읍 서부리 90-1,36.874191,128.527498,#######,,190,5915.415862,651,372.6502276,13053,1180.738652
291,단순철거,단순철거,경상북도 영주시 단산면 병산리 622-12,36.9355218,128.6107446,#######,,192,11136.89823,776,1904.355201,13012,10617.76383
292,정비 후 활용,주거 공간,경상북도 영주시 봉현면 오현리,36.8581851,128.5151227,-,,190,5413.329612,801,1513.508077,14180,720.2203301
293,단순철거,단순철거,경상북도 영주시 안정면 안심리 78-0,36.8514062,128.5642266,#######,,190,2367.247441,364,1096.327308,13321,3127.216303
294,단순철거,단순철거,경상북도 영주시 안정면 단촌리 109-0,36.8788071,128.567855,#######,,190,5415.647591,635,3372.811933,13012,3591.014675
295,기타,기타,경상북도 영주시 영주동 54-9,36.8289107,128.6227947,-,,83,824.8950874,140,231.5867598,14346,2693.786843
296,단순철거,단순철거,경상북도 영주시 단산면 구구리 781-1,36.8994979,128.6088781,#######,,192,7137.91597,787,3145.753213,13012,7905.56941
297,단순철거,단순철거,경상북도 영주시 봉현면 오현리 806-1,36.861881,128.5127888,-,,190,5823.788309,651,1529.721278,14175,1151.050058
298,정비 후 활용,주거 공간,경상북도 영주시 봉현면 하촌리,36.7791643,128.4957309,-,,190,8358.176611,363,5878.922586,8914,6577.968463
299,정비 후 활용,주거 공간,경상북도 영주시 단산면 단곡리,36.9597995,128.5821026,#######,,192,14046.906,315,3178.479334,13012,11573.31873
